file,class,method,variable,usage
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\main\java\io\mantisrx\publish\netty\pipeline\HttpEventChannelManager.java,io.mantisrx.publish.netty.pipeline.HttpEventChannelManager,"HttpEventChannelManager/2[io.mantisrx.publish.netty.pipeline.Registry,io.mantisrx.publish.config.MrePublishConfiguration]",lowWriteBufferWatermark,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\main\java\io\mantisrx\publish\netty\pipeline\HttpEventChannelManager.java,io.mantisrx.publish.netty.pipeline.HttpEventChannelManager,"HttpEventChannelManager/2[io.mantisrx.publish.netty.pipeline.Registry,io.mantisrx.publish.config.MrePublishConfiguration]",eventLoopGroup,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\main\java\io\mantisrx\publish\netty\pipeline\HttpEventChannelManager.java,io.mantisrx.publish.netty.pipeline.HttpEventChannelManager,"HttpEventChannelManager/2[io.mantisrx.publish.netty.pipeline.Registry,io.mantisrx.publish.config.MrePublishConfiguration]",encoderEventLoopGroup,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\main\java\io\mantisrx\publish\netty\pipeline\HttpEventChannelManager.java,io.mantisrx.publish.netty.pipeline.HttpEventChannelManager,"HttpEventChannelManager/2[io.mantisrx.publish.netty.pipeline.Registry,io.mantisrx.publish.config.MrePublishConfiguration]",bootstrap,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\main\java\io\mantisrx\publish\netty\pipeline\HttpEventChannelManager.java,io.mantisrx.publish.netty.pipeline.HttpEventChannelManager,"HttpEventChannelManager/2[io.mantisrx.publish.netty.pipeline.Registry,io.mantisrx.publish.config.MrePublishConfiguration]",highWriteBufferWatermark,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,getJobId/0,jobId,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,getNumWorkers/0,numWorkers,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,toString/0,jobId,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,toString/0,reason,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,toString/0,numWorkers,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,toString/0,stageNumber,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,getReason/0,reason,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,"StageScaleRequest/4[java.lang.String,int,int,java.lang.String]",jobId,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,"StageScaleRequest/4[java.lang.String,int,int,java.lang.String]",reason,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,"StageScaleRequest/4[java.lang.String,int,int,java.lang.String]",numWorkers,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,"StageScaleRequest/4[java.lang.String,int,int,java.lang.String]",stageNumber,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-client\src\main\java\io\mantisrx\server\master\client\StageScaleRequest.java,io.mantisrx.server.master.client.StageScaleRequest,getStageNumber/0,stageNumber,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,"processRespFut/2[io.mantisrx.master.api.akka.route.HttpResponse,java.util.Optional<java.lang.Integer>]",materializer,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,"processRespFut/2[io.mantisrx.master.api.akka.route.HttpResponse,java.util.Optional<java.lang.Integer>]",logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,teardown/0,system,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,teardown/0,t,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,teardown/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,teardown/0,binding,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,"getResponseMessage/2[java.lang.String,java.lang.Throwable]",t,4
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,"getResponseMessage/2[java.lang.String,java.lang.Throwable]",logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,testMasterInfoAPIWhenLeader/0,fakeMasterDesc,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,testMasterInfoAPIWhenLeader/0,materializer,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,testMasterInfoAPIWhenLeader/0,logger,5
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,testMasterInfoAPIWhenLeader/0,leadershipMgr,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,testMasterInfoAPIWhenLeader/0,http,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,testMasterInfoAPIWhenLeader/0,targetEndpointPort,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,setup/0,system,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,setup/0,t,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,setup/0,masterMonitor,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,setup/0,fakeMasterDesc,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,setup/0,logger,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,setup/0,leadershipMgr,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,setup/0,binding,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,setup/0,serverPort,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\LeaderRedirectionRouteTest.java,io.mantisrx.master.api.akka.route.LeaderRedirectionRouteTest,masterEndpoint/1[java.lang.String],targetEndpointPort,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldNotGetRandomWorkerFromEmptyPool/0,workerPool,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldRefreshEmptyPool/0,workerPool,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldGetRandomWorkerFromPool/0,workerPool,4
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldNotRecordOnEmptyPool/0,workerPool,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldRecordAndIncrementError/0,workerPool,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldRecordAndImmediatelyBlacklist/0,registry,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldRecordAndImmediatelyBlacklist/0,workerPool,7
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldRecordAndImmediatelyBlacklist/0,config,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,setUp/0,registry,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,setUp/0,workerPool,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,setUp/0,config,5
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldRecordOnHealthyPool/0,workerPool,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldForceRefreshFullPool/0,registry,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldForceRefreshFullPool/0,workerPool,4
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldForceRefreshFullPool/0,config,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldRefreshPoolOnNonexistentWorker/0,workerPool,5
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldNotRefreshFullAndHealthyPool/0,registry,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldNotRefreshFullAndHealthyPool/0,workerPool,5
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-publish\mantis-publish-netty\src\test\java\io\mantisrx\publish\netty\transmitters\ChoiceOfTwoWorkerPoolTest.java,io.mantisrx.publish.netty.transmitters.ChoiceOfTwoWorkerPoolTest,shouldNotRefreshFullAndHealthyPool/0,config,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-server\mantis-server-agent\src\test\java\io\mantisrx\server\agent\ResourceManagerGatewayCxnTest.java,io.mantisrx.server.agent.ResourceManagerGatewayCxnTest,testIfTaskExecutorRegistersItselfWithResourceManagerAndSendsHeartbeatsPeriodically/0,disconnection,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-server\mantis-server-agent\src\test\java\io\mantisrx\server\agent\ResourceManagerGatewayCxnTest.java,io.mantisrx.server.agent.ResourceManagerGatewayCxnTest,testIfTaskExecutorRegistersItselfWithResourceManagerAndSendsHeartbeatsPeriodically/0,heartbeat,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-server\mantis-server-agent\src\test\java\io\mantisrx\server\agent\ResourceManagerGatewayCxnTest.java,io.mantisrx.server.agent.ResourceManagerGatewayCxnTest,testIfTaskExecutorRegistersItselfWithResourceManagerAndSendsHeartbeatsPeriodically/0,cxn,2
